2627,-27
22766,-6
59151,20
26725,-9
19026,6
51318,10
65438,-28
46562,37
13217,-49
52313,-28
39729,-10
26800,-4
60226,30
54348,-30
1270,-22
27522,43
56823,-2
155,10
18797,15
44093,12
20463,32
24656,32
17233,-16
24541,36
26575,12
12958,-34
11428,-13
16236,32
47865,47
14016,7
52771,-15
29138,24
41670,-5
14013,-1
8566,-25
25993,6
8266,24
19070,20
31547,11
25401,-3
51442,-32
8527,-37
53709,5
398,12
6268,-14
1014,13
32436,-9
52491,-10
18334,-26
8001,9
12182,32
38640,-7
55535,5
6128,16
39739,-14
25375,-23
15116,13
53163,-17
45706,5
27560,14
24760,6
34409,4
56598,-46
471,5
61301,-5
18049,-10
30580,-8
8685,-11
28437,26
16730,-16
37850,40
42585,21
59305,2
11208,-15
29293,11
6154,-7
25440,-41
6480,22
25111,-23
45749,-26
18583,-31
48689,-16
14878,-5
19932,-6
30720,-15
58018,15
29397,-12
58102,28
15630,-47
1155,-8
41149,-10
53858,3
33549,31
32251,-24
60724,17
32717,-12
17099,21
32512,26
47374,-17
10369,2
63892,-24
857,-6
18252,-35
3781,31
51696,-11
21161,1
64309,-25
65517,-10
52849,1
35373,5
15676,-19
22776,17
1592,-4
57659,13
45395,50
41300,-16
47744,-3
49725,-14
2219,-6
12443,-18
53568,10
44417,19
11151,8
252,9
19119,-32
18660,-22
28791,-1
45629,-21
386,37
5265,-12
33138,-14
17140,-15
39875,-18
57761,9
48906,-1
10916,19
60176,-16
37431,8
3036,5
13783,10
28423,13
3610,-53
43457,35
49788,-33
5644,7
40597,-9
36779,-9
8754,-4
50726,-14
37979,12
53462,17
49285,4
50772,4
61051,29
5700,-9
64044,-6
17836,-45
4790,-8
45748,-11
4448,-13
5726,28
47772,-19
3625,8
1767,-2
45934,-9
1545,38
4011,14
55166,-5
43882,25
39611,-7
19454,-3
61636,-14
60886,18
62485,-65
46158,4
31030,-39
22791,34
37740,-1
39413,-17
45269,19
836,-17
37807,54
28698,21
20855,-24
9784,-23
24006,-25
37663,-15
40971,-14
56576,-6
36101,16
20697,3
34486,-3
3434,-5
50659,10
18698,-7
53503,13
3421,-13
32995,31
10326,-36
30902,33
49450,-9
28142,-25
19295,-8
9905,-25
60462,3
17476,-11
58714,-9
63677,-3
8228,-12
28482,35
38652,22
58991,27
16631,17
59003,1
7570,-8
50518,15
28773,-15
2834,4
61941,-26
7839,-13
46624,-30
33531,-38
37386,20
40024,-5
7344,-1
49454,20
58174,6
11350,-7
6215,-27
41112,-15
11715,19
18247,19
26313,-29
33481,6
27190,7
2416,22
60356,34
45121,25
51439,-38
1961,25
51027,19
36900,-18
20575,17
55862,-11
32842,10
6766,19
60492,31
39984,-13
16201,30
12254,-36
53309,1
21697,-20
8958,-25
58144,-9
16503,-6
42645,24
26323,26
60250,-36
50546,13
53920,-8
61764,33
32302,3
32865,6
28369,-19
9193,-21
30970,-28
44034,4
54913,4
40622,-16
2181,1
4337,24
37580,2
4549,-22
29930,20
32808,-16
10519,-4
48372,6
22497,-49
61530,-19
27272,-14
29563,10
26808,-19
64481,-13
50594,9
13390,-36
22475,5
12581,-12
42164,7
7520,-10
26131,-24
12107,13
5075,23
34569,-2
7755,-7
16484,-24
12036,-9
15454,31
6352,-3
35946,-15
16188,-12
34445,39
37423,29
9211,-9
1872,26
17306,3
46839,-19
1060,-5
54252,16
10898,-18
9448,-3
4528,10
53916,-36
20468,2
55824,9
27729,-6
58154,-10
41674,43
37777,16
12348,-34
33945,14
6945,36
46739,29
30676,6
32435,-14
